IPDB_ID	Genus_species_locus	ABGD_Genus_species_locus
Panulirus_interruptus_CO1_Ico040	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ptn029	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sci011	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Bma048	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sdi560	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ptn008	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Igp011	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sca046	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sdi554	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Smi048	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ldl021	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Scl006	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Mlb057	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ptn031	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Car015	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sdi242	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Igp035	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sbi003	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sdi247	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ana009	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_bto036	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Scl212	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pba084	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Igp066	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Scl001	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pba086	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pba039	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Smi012	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Vta017	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sci026	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_bto027	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pba090	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sdi418	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pbd015	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sdi573	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sca022	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pbd016	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pba034	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pba035	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Bma007	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sca017	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Bma014	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Abr017	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Scl010	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pbd039	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sca008	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ptn026	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ico004	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Smi024	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ldl041	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Scl106	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sca225	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Abr036	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Igp050	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pba083	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Smi033	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sci037	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sni032	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Bma019	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pbd023	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Abr043	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sdi419	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Scl208	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ptn032	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sju016	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Smi044	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pba006	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Igp060	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sca006	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_bto046	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pbd034	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Igp048	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Igp015	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sca204	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sju021	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Mlb063	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sju036	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sdi568	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Vta030	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sdi427	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Smi006	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Mlb007	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Peu032	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Mlb032	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ptn014	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pba069	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Smi026	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Bma017	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Mlb047	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Peu004	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pba081	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sca212	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ldl026	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Vta049	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pba018	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sdi414	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Peu040	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sdi417	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Igp057	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Bma002	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Vta010	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_bto029	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sdi549	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Abr035	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Vta051	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Mlb040	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ldl015	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Igp040	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Vta036	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Abr018	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ptn007	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sdi575	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Bma016	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Igp009	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ldl009	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sdi576	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Scl213	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Smi074	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ico027	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Mlb008	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sju010	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ptn020	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sci016	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ico028	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ico047	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Scl211	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sju007	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_bto021	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ptn018	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sci002	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pba065	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Mlb011	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Peu028	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sca018	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ana003	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pba067	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ico002	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Vta026	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Scl112	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_bto040	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Peu041	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pbd038	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ptn017	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sni003	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Cba011	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ana010	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ptn025	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ptn047	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Abr012	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sju045	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Igp026	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ico057	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sju029	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ldl033	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sci029	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Vta031	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pco012	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Car016	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ptn055	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Mlb069	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Igp033	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ldl013	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Peu022	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Smi004	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ico025	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ico034	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ptn052	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ico062	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sni023	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Mlb013	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Bma030	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ico001	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sdi574	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sju013	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Smi025	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ico059	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Bma005	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Igp003	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sju026	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ldl053	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Smi075	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Bma041	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Smi036	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Mlb050	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Vta039	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Abr037	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Abr031	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sca015	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Bma013	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Abr006	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ico013	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_bto024	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_bto041	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ana008	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sca032	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sju011	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Scl103	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ldl045	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Ico010	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Scl109	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Smi038	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Vta003	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sni006	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pba026	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Bma029	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Pbd029	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Vta047	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Bma043	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sdi572	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Igp027	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Car009	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Scl107	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sju027	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sci038	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Scl005	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sci044	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Sca044	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Bma023	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Cba009	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
Panulirus_interruptus_CO1_Igp080	Panulirus_interruptus_CO1	Panulirus_interruptus_CO1_abgd_group1
